fpr1 fpr2 tpr1 tpr2
0 0.000213583938487826 0.0103588210166595 0.0101452370781717
0 0.000213583938487826 0.0104656129859035 0.0102520290474156
0 0.000213583938487826 0.0105724049551474 0.0103588210166595
0 0.000213583938487826 0.0106791969243913 0.0104656129859035
0 0.000213583938487826 0.0107859888936352 0.0105724049551474
0 0.000213583938487826 0.0108927808628791 0.0106791969243913
0 0.000213583938487826 0.010999572832123 0.0107859888936352
0 0.000213583938487826 0.0111063648013669 0.0108927808628791
0 0.000213583938487826 0.0112131567706108 0.010999572832123
0 0.000213583938487826 0.0113199487398548 0.0111063648013669
0 0.000213583938487826 0.0114267407090987 0.0112131567706108
0 0.000213583938487826 0.0115335326783426 0.0113199487398548
0 0.000213583938487826 0.0116403246475865 0.0114267407090987
0 0.000213583938487826 0.0117471166168304 0.0115335326783426
0 0.000213583938487826 0.0118539085860743 0.0116403246475865
0 0.000213583938487826 0.0119607005553182 0.0117471166168304
0 0.000213583938487826 0.0120674925245622 0.0118539085860743
0 0.000213583938487826 0.0121742844938061 0.0119607005553182
0 0.000213583938487826 0.01228107646305 0.0120674925245622
0 0.000213583938487826 0.0123878684322939 0.0121742844938061
0 0.000213583938487826 0.0124946604015378 0.01228107646305
0 0.000213583938487826 0.0126014523707817 0.0123878684322939
0 0.000213583938487826 0.0127082443400256 0.0124946604015378
0 0.000213583938487826 0.0128150363092695 0.0126014523707817
0 0.000213583938487826 0.0129218282785135 0.0127082443400256
0 0.000213583938487826 0.0130286202477574 0.0128150363092695
0 0.000213583938487826 0.0131354122170013 0.0129218282785135
0 0.000213583938487826 0.0132422041862452 0.0130286202477574
0 0.000213583938487826 0.0133489961554891 0.0131354122170013
0 0.000213583938487826 0.013455788124733 0.0132422041862452
0 0.000213583938487826 0.0135625800939769 0.0133489961554891
0 0.000213583938487826 0.0136693720632208 0.013455788124733
0 0.000213583938487826 0.0137761640324648 0.0135625800939769
0 0.000213583938487826 0.0138829560017087 0.0136693720632208
0 0.000213583938487826 0.0139897479709526 0.0137761640324648
0 0.000213583938487826 0.0140965399401965 0.0138829560017087
0 0.000213583938487826 0.0142033319094404 0.0139897479709526
0 0.000213583938487826 0.0143101238786843 0.0140965399401965
0 0.000213583938487826 0.0144169158479282 0.0142033319094404
0 0.000213583938487826 0.0145237078171721 0.0143101238786843
0 0.000213583938487826 0.0146304997864161 0.0144169158479282
0 0.000213583938487826 0.01473729175566 0.0145237078171721
0 0.000213583938487826 0.0148440837249039 0.0146304997864161
0 0.000213583938487826 0.0149508756941478 0.01473729175566
0 0.000213583938487826 0.0150576676633917 0.0148440837249039
0 0.000213583938487826 0.0151644596326356 0.0149508756941478
0 0.000213583938487826 0.0152712516018795 0.0150576676633917
0 0.000213583938487826 0.0153780435711235 0.0151644596326356
0 0.000213583938487826 0.0154848355403674 0.0152712516018795
0 0.000213583938487826 0.0155916275096113 0.0153780435711235
0 0.000213583938487826 0.0156984194788552 0.0154848355403674
0 0.000213583938487826 0.0158052114480991 0.0155916275096113
0 0.000213583938487826 0.015912003417343 0.0156984194788552
0 0.000213583938487826 0.0160187953865869 0.0158052114480991
0 0.000213583938487826 0.0161255873558308 0.015912003417343
0 0.000213583938487826 0.0162323793250748 0.0160187953865869
0 0.000213583938487826 0.0163391712943187 0.0161255873558308
0 0.000213583938487826 0.0164459632635626 0.0162323793250748
0 0.000213583938487826 0.0165527552328065 0.0163391712943187
0 0.000213583938487826 0.0166595472020504 0.0164459632635626
0 0.000213583938487826 0.0167663391712943 0.0165527552328065
0 0.000213583938487826 0.0168731311405382 0.0166595472020504
0 0.000213583938487826 0.0169799231097821 0.0167663391712943
0 0.000213583938487826 0.0170867150790261 0.0168731311405382
0 0.000213583938487826 0.01719350704827 0.0169799231097821
0 0.000213583938487826 0.0173002990175139 0.0170867150790261
0 0.000213583938487826 0.0174070909867578 0.01719350704827
0 0.000213583938487826 0.0175138829560017 0.0173002990175139
0 0.000213583938487826 0.0176206749252456 0.0174070909867578
0 0.000213583938487826 0.0177274668944895 0.0175138829560017
0 0.000213583938487826 0.0178342588637334 0.0176206749252456
0 0.000213583938487826 0.0179410508329774 0.0177274668944895
0 0.000213583938487826 0.0180478428022213 0.0178342588637334
0 0.000213583938487826 0.0181546347714652 0.0179410508329774
0 0.000213583938487826 0.0182614267407091 0.0180478428022213
0 0.000213583938487826 0.018368218709953 0.0181546347714652
0 0.000213583938487826 0.0184750106791969 0.0182614267407091
0 0.000213583938487826 0.0185818026484408 0.018368218709953
0 0.000213583938487826 0.0186885946176847 0.0184750106791969
0 0.000213583938487826 0.0187953865869287 0.0185818026484408
0 0.000213583938487826 0.0189021785561726 0.0186885946176847
0 0.000213583938487826 0.0190089705254165 0.0187953865869287
0 0.000213583938487826 0.0191157624946604 0.0189021785561726
0 0.000213583938487826 0.0192225544639043 0.0190089705254165
0 0.000213583938487826 0.0193293464331482 0.0191157624946604
0 0.000213583938487826 0.0194361384023921 0.0192225544639043
0 0.000213583938487826 0.0195429303716361 0.0193293464331482
0 0.000213583938487826 0.01964972234088 0.0194361384023921
0 0.000213583938487826 0.0197565143101239 0.0195429303716361
0 0.000213583938487826 0.0198633062793678 0.01964972234088
0 0.000213583938487826 0.0199700982486117 0.0197565143101239
0 0.000213583938487826 0.0200768902178556 0.0198633062793678
0 0.000213583938487826 0.0201836821870995 0.0199700982486117
0 0.000213583938487826 0.0202904741563434 0.0200768902178556
0 0.000213583938487826 0.0203972661255874 0.0201836821870995
0 0.000213583938487826 0.0205040580948313 0.0202904741563434
0 0.000213583938487826 0.0206108500640752 0.0203972661255874
0 0.000213583938487826 0.0207176420333191 0.0205040580948313
0.000106791969243913 0.000213583938487826 0.0207176420333191 0.0206108500640752
0.000213583938487826 0.000213583938487826 0.0207176420333191 0.0207176420333191
0.000213583938487826 0.000213583938487826 0.020824434002563 0.020824434002563
0.000213583938487826 0.000213583938487826 0.0209312259718069 0.0209312259718069
0.000213583938487826 0.000213583938487826 0.0210380179410508 0.0210380179410508
0.000213583938487826 0.000213583938487826 0.0211448099102947 0.0211448099102947
0.000213583938487826 0.000213583938487826 0.0212516018795387 0.0212516018795387
0.000213583938487826 0.000213583938487826 0.0213583938487826 0.0213583938487826
0.000213583938487826 0.000213583938487826 0.0214651858180265 0.0214651858180265
0.000213583938487826 0.000213583938487826 0.0215719777872704 0.0215719777872704
0.000213583938487826 0.000213583938487826 0.0216787697565143 0.0216787697565143
0.000213583938487826 0.000213583938487826 0.0217855617257582 0.0217855617257582
0.000213583938487826 0.000213583938487826 0.0218923536950021 0.0218923536950021
0.000213583938487826 0.000213583938487826 0.021999145664246 0.021999145664246
0.000213583938487826 0.000213583938487826 0.02210593763349 0.02210593763349
0.000213583938487826 0.000213583938487826 0.0222127296027339 0.0222127296027339
0.000213583938487826 0.000213583938487826 0.0223195215719778 0.0223195215719778
0.000213583938487826 0.000213583938487826 0.0224263135412217 0.0224263135412217
0.000213583938487826 0.000213583938487826 0.0225331055104656 0.0225331055104656
0.000213583938487826 0.000213583938487826 0.0226398974797095 0.0226398974797095
0.000213583938487826 0.000213583938487826 0.0227466894489534 0.0227466894489534
0.000213583938487826 0.000213583938487826 0.0228534814181974 0.0228534814181974
0.000213583938487826 0.000213583938487826 0.0229602733874413 0.0229602733874413
0.000213583938487826 0.000213583938487826 0.0230670653566852 0.0230670653566852
0.000213583938487826 0.000213583938487826 0.0231738573259291 0.0231738573259291
0.000213583938487826 0.000213583938487826 0.023280649295173 0.023280649295173
0.000213583938487826 0.000213583938487826 0.0233874412644169 0.0233874412644169
0.000213583938487826 0.000213583938487826 0.0234942332336608 0.0234942332336608
0.000213583938487826 0.000213583938487826 0.0236010252029047 0.0236010252029047
0.000213583938487826 0.000213583938487826 0.0237078171721487 0.0237078171721487
0.000213583938487826 0.000213583938487826 0.0238146091413926 0.0238146091413926
0.000213583938487826 0.000213583938487826 0.0239214011106365 0.0239214011106365
0.000213583938487826 0.000213583938487826 0.0240281930798804 0.0240281930798804
0.000213583938487826 0.000213583938487826 0.0241349850491243 0.0241349850491243
0.000213583938487826 0.000213583938487826 0.0242417770183682 0.0242417770183682
0.000213583938487826 0.000213583938487826 0.0243485689876121 0.0243485689876121
0.000213583938487826 0.000213583938487826 0.024455360956856 0.024455360956856
0.000213583938487826 0.000213583938487826 0.0245621529261 0.0245621529261
0.000213583938487826 0.000213583938487826 0.0246689448953439 0.0246689448953439
0.000213583938487826 0.000213583938487826 0.0247757368645878 0.0247757368645878
0.000213583938487826 0.000213583938487826 0.0248825288338317 0.0248825288338317
0.000213583938487826 0.000213583938487826 0.0249893208030756 0.0249893208030756
0.000213583938487826 0.000213583938487826 0.0250961127723195 0.0250961127723195
0.000213583938487826 0.000213583938487826 0.0252029047415634 0.0252029047415634
0.000213583938487826 0.000213583938487826 0.0253096967108073 0.0253096967108073
0.000213583938487826 0.000213583938487826 0.0254164886800513 0.0254164886800513
0.000213583938487826 0.000213583938487826 0.0255232806492952 0.0255232806492952
0.000213583938487826 0.000213583938487826 0.0256300726185391 0.0256300726185391
0.000213583938487826 0.000213583938487826 0.025736864587783 0.025736864587783
0.000213583938487826 0.000213583938487826 0.0258436565570269 0.0258436565570269
0.000213583938487826 0.000213583938487826 0.0259504485262708 0.0259504485262708
0.000213583938487826 0.000213583938487826 0.0260572404955147 0.0260572404955147
0.000213583938487826 0.000213583938487826 0.0261640324647586 0.0261640324647586
0.000213583938487826 0.000213583938487826 0.0262708244340026 0.0262708244340026
0.000213583938487826 0.000213583938487826 0.0263776164032465 0.0263776164032465
0.000213583938487826 0.000213583938487826 0.0264844083724904 0.0264844083724904
0.000213583938487826 0.000213583938487826 0.0265912003417343 0.0265912003417343
0.000213583938487826 0.000213583938487826 0.0266979923109782 0.0266979923109782
0.000213583938487826 0.000213583938487826 0.0268047842802221 0.0268047842802221
0.000213583938487826 0.000213583938487826 0.026911576249466 0.026911576249466
0.000213583938487826 0.000213583938487826 0.02701836821871 0.02701836821871
0.000213583938487826 0.000213583938487826 0.0271251601879539 0.0271251601879539
0.000213583938487826 0.000213583938487826 0.0272319521571978 0.0272319521571978
0.000213583938487826 0.000213583938487826 0.0273387441264417 0.0273387441264417
0.000213583938487826 0.000213583938487826 0.0274455360956856 0.0274455360956856
0.000213583938487826 0.000213583938487826 0.0275523280649295 0.0275523280649295
0.000213583938487826 0.000213583938487826 0.0276591200341734 0.0276591200341734
0.000213583938487826 0.000213583938487826 0.0277659120034173 0.0277659120034173
0.000213583938487826 0.000213583938487826 0.0278727039726613 0.0278727039726613
0.000213583938487826 0.000213583938487826 0.0279794959419052 0.0279794959419052
0.000213583938487826 0.000213583938487826 0.0280862879111491 0.0280862879111491
0.000213583938487826 0.000213583938487826 0.028193079880393 0.028193079880393
0.000213583938487826 0.000213583938487826 0.0282998718496369 0.0282998718496369
0.000213583938487826 0.000213583938487826 0.0284066638188808 0.0284066638188808
0.000213583938487826 0.000213583938487826 0.0285134557881247 0.0285134557881247
0.000213583938487826 0.000213583938487826 0.0286202477573686 0.0286202477573686
0.000213583938487826 0.000213583938487826 0.0287270397266126 0.0287270397266126
0.000213583938487826 0.000213583938487826 0.0288338316958565 0.0288338316958565
0.000213583938487826 0.000213583938487826 0.0289406236651004 0.0289406236651004
0.000213583938487826 0.000213583938487826 0.0290474156343443 0.0290474156343443
0.000213583938487826 0.000213583938487826 0.0291542076035882 0.0291542076035882
0.000213583938487826 0.000213583938487826 0.0292609995728321 0.0292609995728321
0.000213583938487826 0.000213583938487826 0.029367791542076 0.029367791542076
0.000213583938487826 0.000213583938487826 0.02947458351132 0.02947458351132
0.000213583938487826 0.000213583938487826 0.0295813754805639 0.0295813754805639
0.000213583938487826 0.000213583938487826 0.0296881674498078 0.0296881674498078
0.000213583938487826 0.000213583938487826 0.0297949594190517 0.0297949594190517
0.000213583938487826 0.000213583938487826 0.0299017513882956 0.0299017513882956
0.000213583938487826 0.000213583938487826 0.0300085433575395 0.0300085433575395
0.000213583938487826 0.000213583938487826 0.0301153353267834 0.0301153353267834
0.000213583938487826 0.000213583938487826 0.0302221272960273 0.0302221272960273
0.000213583938487826 0.000213583938487826 0.0303289192652713 0.0303289192652713
0.000213583938487826 0.000213583938487826 0.0304357112345152 0.0304357112345152
0.000213583938487826 0.000213583938487826 0.0305425032037591 0.0305425032037591
0.000213583938487826 0.000213583938487826 0.030649295173003 0.030649295173003
0.000213583938487826 0.000213583938487826 0.0307560871422469 0.0307560871422469
0.000213583938487826 0.000213583938487826 0.0308628791114908 0.0308628791114908
0.000213583938487826 0.000213583938487826 0.0309696710807347 0.0309696710807347
0.000213583938487826 0.000213583938487826 0.0310764630499786 0.0310764630499786
0.000213583938487826 0.000213583938487826 0.0311832550192226 0.0311832550192226
0.000213583938487826 0.000213583938487826 0.0312900469884665 0.0312900469884665
0.000213583938487826 0.000213583938487826 0.0313968389577104 0.0313968389577104
0.000213583938487826 0.000213583938487826 0.0315036309269543 0.0315036309269543
0.000213583938487826 0.000213583938487826 0.0316104228961982 0.0316104228961982
0.000213583938487826 0.000213583938487826 0.0317172148654421 0.0317172148654421
0.000213583938487826 0.000213583938487826 0.031824006834686 0.031824006834686
0.000213583938487826 0.000213583938487826 0.0319307988039299 0.0319307988039299
0.000213583938487826 0.000213583938487826 0.0320375907731739 0.0320375907731739
0.000213583938487826 0.000213583938487826 0.0321443827424178 0.0321443827424178
0.000213583938487826 0.000213583938487826 0.0322511747116617 0.0322511747116617
0.000213583938487826 0.000213583938487826 0.0323579666809056 0.0323579666809056
0.000213583938487826 0.000213583938487826 0.0324647586501495 0.0324647586501495
0.000213583938487826 0.000213583938487826 0.0325715506193934 0.0325715506193934
0.000213583938487826 0.000213583938487826 0.0326783425886373 0.0326783425886373
0.000213583938487826 0.000213583938487826 0.0327851345578812 0.0327851345578812
0.000213583938487826 0.000213583938487826 0.0328919265271252 0.0328919265271252
0.000213583938487826 0.000213583938487826 0.0329987184963691 0.0329987184963691
0.000213583938487826 0.000213583938487826 0.033105510465613 0.033105510465613
0.000213583938487826 0.000213583938487826 0.0332123024348569 0.0332123024348569
0.000213583938487826 0.000213583938487826 0.0333190944041008 0.0333190944041008
0.000213583938487826 0.000213583938487826 0.0334258863733447 0.0334258863733447
0.000213583938487826 0.000213583938487826 0.0335326783425886 0.0335326783425886
0.000213583938487826 0.000213583938487826 0.0336394703118326 0.0336394703118326
0.000213583938487826 0.000213583938487826 0.0337462622810765 0.0337462622810765
0.000213583938487826 0.000213583938487826 0.0338530542503204 0.0338530542503204
0.000213583938487826 0.000213583938487826 0.0339598462195643 0.0339598462195643
0.000213583938487826 0.000213583938487826 0.0340666381888082 0.0340666381888082
0.000213583938487826 0.000213583938487826 0.0341734301580521 0.0341734301580521
0.000213583938487826 0.000213583938487826 0.034280222127296 0.034280222127296
0.000213583938487826 0.000213583938487826 0.0343870140965399 0.0343870140965399
0.000213583938487826 0.000213583938487826 0.0344938060657839 0.0344938060657839
0.000213583938487826 0.000213583938487826 0.0346005980350278 0.0346005980350278
0.000213583938487826 0.000213583938487826 0.0347073900042717 0.0347073900042717
0.000213583938487826 0.000213583938487826 0.0348141819735156 0.0348141819735156
0.000213583938487826 0.000213583938487826 0.0349209739427595 0.0349209739427595
0.000213583938487826 0.000213583938487826 0.0350277659120034 0.0350277659120034
0.000213583938487826 0.000213583938487826 0.0351345578812473 0.0351345578812473
0.000213583938487826 0.000213583938487826 0.0352413498504912 0.0352413498504912
0.000213583938487826 0.000213583938487826 0.0353481418197352 0.0353481418197352
0.000213583938487826 0.000213583938487826 0.0354549337889791 0.0354549337889791
0.000213583938487826 0.000213583938487826 0.035561725758223 0.035561725758223
0.000213583938487826 0.000213583938487826 0.0356685177274669 0.0356685177274669
0.000213583938487826 0.000213583938487826 0.0357753096967108 0.0357753096967108
0.000213583938487826 0.000213583938487826 0.0358821016659547 0.0358821016659547
0.000213583938487826 0.000213583938487826 0.0359888936351986 0.0359888936351986
0.000213583938487826 0.000213583938487826 0.0360956856044425 0.0360956856044425
0.000213583938487826 0.000213583938487826 0.0362024775736865 0.0362024775736865
0.000213583938487826 0.000213583938487826 0.0363092695429304 0.0363092695429304
0.000213583938487826 0.000213583938487826 0.0364160615121743 0.0364160615121743
0.000213583938487826 0.000213583938487826 0.0365228534814182 0.0365228534814182
0.000213583938487826 0.000213583938487826 0.0366296454506621 0.0366296454506621
0.000213583938487826 0.000213583938487826 0.036736437419906 0.036736437419906
0.000213583938487826 0.000213583938487826 0.0368432293891499 0.0368432293891499
0.000213583938487826 0.000213583938487826 0.0369500213583938 0.0369500213583938
0.000213583938487826 0.000213583938487826 0.0370568133276378 0.0370568133276378
0.000213583938487826 0.000213583938487826 0.0371636052968817 0.0371636052968817
0.000213583938487826 0.000213583938487826 0.0372703972661256 0.0372703972661256
0.000213583938487826 0.000213583938487826 0.0373771892353695 0.0373771892353695
0.000213583938487826 0.000213583938487826 0.0374839812046134 0.0374839812046134
0.000213583938487826 0.000213583938487826 0.0375907731738573 0.0375907731738573
0.000213583938487826 0.000213583938487826 0.0376975651431012 0.0376975651431012
0.000213583938487826 0.000213583938487826 0.0378043571123452 0.0378043571123452
0.000213583938487826 0.000213583938487826 0.0379111490815891 0.0379111490815891
0.000213583938487826 0.000213583938487826 0.038017941050833 0.038017941050833
0.000213583938487826 0.000213583938487826 0.0381247330200769 0.0381247330200769
0.000213583938487826 0.000213583938487826 0.0382315249893208 0.0382315249893208
0.000213583938487826 0.000213583938487826 0.0383383169585647 0.0383383169585647
0.000213583938487826 0.000213583938487826 0.0384451089278086 0.0384451089278086
0.000213583938487826 0.000213583938487826 0.0385519008970525 0.0385519008970525
0.000213583938487826 0.000213583938487826 0.0386586928662965 0.0386586928662965
0.000213583938487826 0.000213583938487826 0.0387654848355404 0.0387654848355404
0.000213583938487826 0.000213583938487826 0.0388722768047843 0.0388722768047843
0.000213583938487826 0.000213583938487826 0.0389790687740282 0.0389790687740282
0.000213583938487826 0.000213583938487826 0.0390858607432721 0.0390858607432721
0.000213583938487826 0.000213583938487826 0.039192652712516 0.039192652712516
0.000213583938487826 0.000213583938487826 0.0392994446817599 0.0392994446817599
0.000213583938487826 0.000213583938487826 0.0394062366510038 0.0394062366510038
0.000213583938487826 0.000213583938487826 0.0395130286202478 0.0395130286202478
0.000213583938487826 0.000213583938487826 0.0396198205894917 0.0396198205894917
0.000213583938487826 0.000213583938487826 0.0397266125587356 0.0397266125587356
0.000213583938487826 0.000213583938487826 0.0398334045279795 0.0398334045279795
0.000213583938487826 0.000213583938487826 0.0399401964972234 0.0399401964972234
0.000213583938487826 0.000213583938487826 0.0400469884664673 0.0400469884664673
0.000213583938487826 0.000213583938487826 0.0401537804357112 0.0401537804357112
0.000213583938487826 0.000213583938487826 0.0402605724049551 0.0402605724049551
0.000213583938487826 0.000213583938487826 0.0403673643741991 0.0403673643741991
0.000213583938487826 0.000213583938487826 0.040474156343443 0.040474156343443
0.000213583938487826 0.000213583938487826 0.0405809483126869 0.0405809483126869
0.000213583938487826 0.000213583938487826 0.0406877402819308 0.0406877402819308
0.000213583938487826 0.000213583938487826 0.0407945322511747 0.0407945322511747
0.000213583938487826 0.000213583938487826 0.0409013242204186 0.0409013242204186
0.000213583938487826 0.000213583938487826 0.0410081161896625 0.0410081161896625
0.000213583938487826 0.000213583938487826 0.0411149081589064 0.0411149081589064
0.000213583938487826 0.000213583938487826 0.0412217001281504 0.0412217001281504
0.000213583938487826 0.000213583938487826 0.0413284920973943 0.0413284920973943
0.000213583938487826 0.000213583938487826 0.0414352840666382 0.0414352840666382
0.000213583938487826 0.000213583938487826 0.0415420760358821 0.0415420760358821
0.000213583938487826 0.000213583938487826 0.041648868005126 0.041648868005126
0.000213583938487826 0.000213583938487826 0.0417556599743699 0.0417556599743699
0.000213583938487826 0.000213583938487826 0.0418624519436138 0.0418624519436138
0.000213583938487826 0.000213583938487826 0.0419692439128578 0.0419692439128578
0.000213583938487826 0.000213583938487826 0.0420760358821017 0.0420760358821017
0.000213583938487826 0.000213583938487826 0.0421828278513456 0.0421828278513456
0.000213583938487826 0.000213583938487826 0.0422896198205895 0.0422896198205895
0.000213583938487826 0.000213583938487826 0.0423964117898334 0.0423964117898334
0.000213583938487826 0.000213583938487826 0.0425032037590773 0.0425032037590773
0.000213583938487826 0.000213583938487826 0.0426099957283212 0.0426099957283212
0.000213583938487826 0.000213583938487826 0.0427167876975651 0.0427167876975651
0.000213583938487826 0.000213583938487826 0.0428235796668091 0.0428235796668091
0.000213583938487826 0.000213583938487826 0.042930371636053 0.042930371636053
0.000213583938487826 0.000213583938487826 0.0430371636052969 0.0430371636052969
0.000213583938487826 0.000213583938487826 0.0431439555745408 0.0431439555745408
0.000213583938487826 0.000213583938487826 0.0432507475437847 0.0432507475437847
0.000213583938487826 0.000213583938487826 0.0433575395130286 0.0433575395130286
0.000213583938487826 0.000213583938487826 0.0434643314822725 0.0434643314822725
0.000213583938487826 0.000213583938487826 0.0435711234515164 0.0435711234515164
0.000213583938487826 0.000213583938487826 0.0436779154207604 0.0436779154207604
0.000213583938487826 0.000213583938487826 0.0437847073900043 0.0437847073900043
0.000213583938487826 0.000213583938487826 0.0438914993592482 0.0438914993592482
0.000213583938487826 0.000213583938487826 0.0439982913284921 0.0439982913284921
0.000213583938487826 0.000213583938487826 0.044105083297736 0.044105083297736
0.000213583938487826 0.000213583938487826 0.0442118752669799 0.0442118752669799
0.000213583938487826 0.000213583938487826 0.0443186672362238 0.0443186672362238
0.000213583938487826 0.000213583938487826 0.0444254592054677 0.0444254592054677
0.000213583938487826 0.000213583938487826 0.0445322511747117 0.0445322511747117
0.000213583938487826 0.000213583938487826 0.0446390431439556 0.0446390431439556
0.000213583938487826 0.000213583938487826 0.0447458351131995 0.0447458351131995
0.000213583938487826 0.000213583938487826 0.0448526270824434 0.0448526270824434
0.000213583938487826 0.000213583938487826 0.0449594190516873 0.0449594190516873
0.000213583938487826 0.000213583938487826 0.0450662110209312 0.0450662110209312
0.000213583938487826 0.000213583938487826 0.0451730029901751 0.0451730029901751
0.000213583938487826 0.000213583938487826 0.045279794959419 0.045279794959419
0.000213583938487826 0.000213583938487826 0.045386586928663 0.045386586928663
